game_id,period,minutes_remaining,seconds_remaining,shot_clock,player_id,player_name,position,team,opponent,home,score_margin,loc_x,loc_y,shot_distance,shot_zone,is_three,dribbles,touch_time,catch_and_shoot,defender_distance,true_prob,shot_made,predicted_prob,is_test_set
22600353,1,9,6,15.1,39,Mikal Bridges,SG,NYK,MIA,1,-9,-8.6,5.3,10.1,Mid-Range,0,1,3.5,0,2.9,0.3381,0,0.36770105,False
22600027,3,10,21,8.3,43,Kyrie Irving,PF,POR,DEN,0,10,-22.9,6.7,23.9,Right Corner 3,1,3,4.4,0,2.4,0.3007,1,0.28491476,False
22600191,1,1,26,4.3,55,Victor Wembanyama,SF,MIA,WAS,0,7,1.8,3.0,3.5,Restricted Area,0,2,8.4,0,4.9,0.6134,0,0.5238845,False
22600238,1,9,51,18.6,59,Scoot Henderson,PF,DEN,PHX,0,-4,22.2,5.5,22.9,Right Corner 3,1,4,3.6,0,5.4,0.4096,0,0.37260428,False
22600144,1,0,46,14.1,15,Joel Embiid,PF,OKC,PHI,1,-7,-1.6,1.7,2.4,Restricted Area,0,1,5.0,0,7.5,0.6415,1,0.67065233,False
22600059,2,8,31,12.4,12,Trae Young,C,CLE,SAS,0,-8,0.8,11.3,11.3,Mid-Range,0,0,3.7,0,2.0,0.3814,0,0.37367192,False
22600077,1,1,16,11.5,28,Julius Randle,C,GSW,MIL,0,7,-0.9,0.5,1.0,Restricted Area,0,1,2.6,0,1.0,0.6335,1,0.6245396,True
22600330,1,0,53,24.0,25,Brandon Ingram,PF,NOP,DET,1,4,-21.2,12.4,24.6,Above The Break 3,1,2,1.9,0,2.0,0.2318,0,0.31582907,False
22600128,4,7,3,18.4,9,Anthony Edwards,SG,BKN,MEM,0,-1,13.6,30.9,33.8,Deep 3 / Heave,1,2,3.3,0,5.9,0.2063,0,0.15056624,False
22600125,3,7,3,5.2,53,Alperen Sengun,SG,MIL,DAL,1,15,-22.1,9.2,23.9,Right Corner 3,1,2,3.9,0,1.4,0.2957,0,0.3182735,False
22600370,1,5,9,6.1,48,Derrick White,C,NYK,NOP,1,8,-2.8,3.3,4.3,In The Paint (Non-RA),0,1,2.7,0,4.9,0.4046,0,0.44059,True
22600058,4,9,31,9.1,53,Alperen Sengun,SG,MIL,WAS,1,-12,-2.6,1.7,3.1,Restricted Area,0,0,0.1,1,2.7,0.6548,1,0.6977053,False
22600367,1,6,15,11.5,56,Paolo Banchero,PG,MIN,DAL,0,-11,1.1,5.0,5.1,In The Paint (Non-RA),0,0,4.8,0,4.2,0.3805,0,0.44010136,False
22600369,1,8,36,24.0,43,Kyrie Irving,PF,POR,MIN,0,-6,-16.0,22.5,27.6,Above The Break 3,1,1,2.7,0,4.7,0.301,0,0.36156943,False
22600240,1,6,51,21.1,55,Victor Wembanyama,SF,MIA,GSW,1,-4,7.9,17.1,18.8,Long Mid-Range,0,2,4.1,0,7.3,0.3879,1,0.38421875,True
22600067,4,5,41,16.5,5,Giannis Antetokounmpo,SF,LAC,PHI,0,-21,22.7,11.9,25.7,Above The Break 3,1,2,1.4,0,3.6,0.3216,1,0.33727446,True
22600063,2,1,28,9.6,25,Brandon Ingram,PF,NOP,DAL,1,10,1.0,3.3,3.4,Restricted Area,0,1,2.5,1,4.1,0.628,1,0.5954036,True
22600114,4,2,27,13.2,56,Paolo Banchero,PG,MIN,NOP,1,-4,17.1,20.4,26.6,Above The Break 3,1,3,4.0,0,4.8,0.24,1,0.31244016,True
22600231,4,3,19,11.1,31,Cade Cunningham,SF,LAL,MIL,0,-3,-12.2,14.1,18.7,Long Mid-Range,0,1,7.1,0,6.0,0.4496,0,0.41363782,False
22600062,3,1,36,12.4,44,Fred VanVleet,SG,ATL,PHX,1,9,-12.9,26.5,29.4,Above The Break 3,1,1,4.4,0,3.3,0.3515,0,0.32202846,False
22600183,4,6,23,23.0,45,OG Anunoby,PG,PHX,BOS,1,0,26.8,11.6,29.2,Above The Break 3,1,0,0.3,1,3.8,0.4803,1,0.43864894,True
22600047,2,8,38,20.5,58,Ausar Barlow,PG,CHI,MEM,0,-1,13.1,24.5,27.8,Above The Break 3,1,2,3.7,0,4.0,0.3038,0,0.34711152,False
22600217,2,3,47,20.0,49,Bradley Beal,PF,MEM,MIL,0,-11,-0.3,0.6,0.6,Restricted Area,0,1,1.1,1,3.2,0.5906,0,0.57960886,False
22600009,4,6,3,12.3,6,Steph Curry,C,GSW,BOS,0,8,1.9,2.2,2.9,Restricted Area,0,1,1.8,1,8.8,0.7209,0,0.6980202,False
22600284,3,8,18,20.3,5,Giannis Antetokounmpo,SF,LAC,CHA,0,-4,-24.6,4.4,25.0,Above The Break 3,1,1,0.9,1,3.1,0.432,0,0.4064486,False
22600023,3,2,5,9.3,58,Ausar Barlow,PG,CHI,OKC,1,20,0.8,2.7,2.9,Restricted Area,0,0,1.1,1,7.1,0.6678,0,0.6395729,False
22600078,3,0,37,14.8,21,Bam Adebayo,SF,UTA,DET,1,7,-25.7,4.8,26.1,Above The Break 3,1,1,0.6,1,7.8,0.5512,1,0.49820402,False
22600070,3,9,23,18.1,12,Trae Young,C,CLE,PHX,1,4,1.2,1.9,2.2,Restricted Area,0,0,0.4,1,5.4,0.6395,0,0.65830785,False
22600333,1,11,58,21.6,32,Evan Mobley,SG,POR,SAC,0,-2,-7.5,2.7,8.0,Mid-Range,0,3,5.7,0,2.5,0.3809,1,0.37523687,True
22600022,1,9,48,8.5,17,Kawhi Leonard,SF,GSW,CHA,0,-2,14.8,24.4,28.5,Above The Break 3,1,1,2.2,1,2.5,0.3409,1,0.39465335,False
22600172,2,1,39,8.7,1,James Harden,PG,TOR,CHA,1,9,-12.9,30.2,32.8,Deep 3 / Heave,1,2,2.9,0,5.7,0.1689,0,0.10202956,True
22600237,1,3,48,5.0,59,Scoot Henderson,PF,DEN,BKN,0,-3,-0.5,17.6,17.6,Long Mid-Range,0,2,2.3,0,2.0,0.3142,1,0.31137043,False
22600207,4,2,18,12.8,30,Franz Wagner,SF,POR,BKN,1,-3,-25.1,15.9,29.7,Above The Break 3,1,4,5.0,0,5.1,0.3171,1,0.28415966,False
22600273,2,0,5,20.1,6,Steph Curry,C,GSW,WAS,0,0,0.9,2.4,2.6,Restricted Area,0,2,5.4,0,6.4,0.6644,1,0.70263934,False
22600322,5,0,5,17.7,8,Devin Booker,PF,IND,MIL,1,-10,-16.3,20.1,25.8,Above The Break 3,1,0,0.2,1,7.5,0.5138,0,0.47425053,True
22600158,4,10,6,8.9,33,Desmond Bane,PG,SAC,PHX,0,-13,-16.7,6.1,17.8,Long Mid-Range,0,1,2.5,1,4.9,0.4977,1,0.4394159,False
22600332,2,10,41,10.1,6,Steph Curry,C,GSW,PHI,0,-10,9.3,3.2,9.8,Mid-Range,0,1,1.7,1,4.4,0.4907,1,0.45016453,False
22600128,3,9,47,20.5,50,Josh Hart,PF,ORL,GSW,0,-21,0.0,0.4,0.4,Restricted Area,0,2,1.5,0,1.7,0.5892,1,0.6139299,True
22600394,3,10,35,20.4,57,Amen Thompson,SF,BOS,SAS,0,-5,-21.9,7.9,23.3,Left Corner 3,1,2,2.4,0,3.1,0.3228,1,0.39460427,False
22600202,2,6,17,19.9,22,De'Aaron Fox,SG,LAL,SAS,1,-5,7.4,3.2,8.1,Mid-Range,0,3,4.5,0,3.2,0.3696,1,0.42340606,False
22600295,1,8,43,12.1,9,Anthony Edwards,SG,BKN,LAC,0,5,-23.4,4.6,23.9,Right Corner 3,1,1,1.3,1,4.8,0.4926,0,0.42270654,False
22600351,3,11,8,12.3,31,Cade Cunningham,SF,LAL,NOP,0,-3,-1.8,0.9,2.0,Restricted Area,0,0,0.2,1,1.8,0.6422,0,0.6018236,False
22600318,1,10,21,8.5,17,Kawhi Leonard,SF,GSW,NOP,1,-10,-1.8,6.4,6.6,In The Paint (Non-RA),0,6,3.8,0,3.0,0.416,1,0.42992565,False
22600341,2,1,52,12.3,36,LaMelo Ball,PG,DET,ATL,1,-6,-0.7,0.2,0.8,Restricted Area,0,3,6.4,0,2.9,0.6336,0,0.588949,False
22600215,2,11,28,13.6,18,Paul George,PG,DAL,POR,1,-17,17.5,16.5,24.0,Above The Break 3,1,3,3.5,0,1.8,0.2708,0,0.26580948,False
22600018,4,5,54,16.4,34,Anfernee Simons,SF,IND,PHI,0,-3,-2.3,12.2,12.4,Mid-Range,0,3,3.1,0,5.8,0.4228,1,0.42496985,False
22600198,3,5,22,11.9,38,Kristaps Porzingis,C,OKC,PHI,0,-1,13.4,8.7,16.0,Long Mid-Range,0,4,5.3,0,4.2,0.3279,0,0.36753324,False
22600073,4,7,42,4.4,30,Franz Wagner,SF,POR,MIA,1,19,-16.3,22.8,28.1,Above The Break 3,1,4,5.8,0,4.4,0.301,0,0.2554566,False
22600356,4,6,58,10.8,48,Derrick White,C,NYK,ORL,0,19,-7.3,5.0,8.9,Mid-Range,0,0,1.8,1,5.7,0.4846,1,0.5048523,False
22600095,3,6,53,5.5,36,LaMelo Ball,PG,DET,CHA,0,-18,1.1,0.6,1.2,Restricted Area,0,1,1.8,1,8.7,0.6854,1,0.6015426,True
22600092,3,4,32,1.2,17,Kawhi Leonard,SF,GSW,DAL,1,8,7.7,6.9,10.3,Mid-Range,0,4,5.0,0,7.1,0.3382,0,0.31531462,False
22600100,2,3,19,15.4,19,Donovan Mitchell,C,MIL,PHX,1,-2,-12.7,21.2,24.8,Above The Break 3,1,2,1.3,0,3.7,0.3406,0,0.35080194,True
22600258,2,9,26,7.8,54,Chet Holmgren,SF,LAL,DEN,1,3,4.2,4.2,5.9,In The Paint (Non-RA),0,1,1.1,1,6.6,0.4546,1,0.5202606,False
22600229,1,6,8,4.5,8,Devin Booker,PF,IND,NOP,1,-1,9.2,3.4,9.8,Mid-Range,0,1,3.7,0,1.3,0.3886,0,0.3390863,True
22600380,3,4,14,19.2,27,Rudy Gobert,SF,BKN,MEM,0,10,1.2,0.3,1.3,Restricted Area,0,5,3.3,0,7.7,0.6315,1,0.56738645,False
22600167,4,6,32,12.7,36,LaMelo Ball,PG,DET,BOS,0,1,-2.3,2.3,3.3,Restricted Area,0,0,3.6,0,2.4,0.599,1,0.6134258,False
22600113,2,2,32,18.4,17,Kawhi Leonard,SF,GSW,MEM,0,-6,-18.6,17.7,25.7,Above The Break 3,1,0,1.2,1,4.0,0.3529,0,0.43626627,False
22600020,2,2,6,24.0,54,Chet Holmgren,SF,LAL,SAS,1,13,-20.7,8.8,22.5,Left Corner 3,1,2,10.4,0,4.1,0.4098,1,0.39387795,False
22600003,1,5,35,5.7,4,Nikola Jokic,SF,WAS,DET,0,7,20.7,8.4,22.3,Right Corner 3,1,2,2.5,0,7.4,0.3642,0,0.35772604,False
22600150,4,1,14,19.2,18,Paul George,PG,DAL,OKC,0,-6,-0.0,0.1,0.1,Restricted Area,0,1,1.3,1,3.6,0.6463,0,0.60799783,False
22600371,4,9,22,18.4,12,Trae Young,C,CLE,NOP,1,13,31.3,20.8,37.5,Deep 3 / Heave,1,3,6.9,0,3.6,0.0795,0,0.092349544,True
22600210,3,10,54,22.2,15,Joel Embiid,PF,OKC,ATL,0,6,-22.5,6.6,23.4,Right Corner 3,1,2,1.6,0,5.8,0.3735,0,0.34172016,False
22600358,1,3,44,4.5,6,Steph Curry,C,GSW,MEM,1,5,20.8,8.4,22.5,Right Corner 3,1,2,3.2,0,5.3,0.4151,0,0.33201012,False
22600041,4,10,30,10.2,20,Tyrese Haliburton,SF,OKC,PHI,1,-19,-0.9,0.3,1.0,Restricted Area,0,7,10.1,0,5.8,0.6471,0,0.61102605,False
22600038,4,11,31,8.7,17,Kawhi Leonard,SF,GSW,MIL,0,-1,2.0,0.8,2.1,Restricted Area,0,1,1.4,1,3.7,0.6502,0,0.6455227,False
22600334,1,3,12,8.8,39,Mikal Bridges,SG,NYK,NOP,1,6,-15.6,21.3,26.4,Above The Break 3,1,1,1.8,1,4.8,0.4015,0,0.42769268,False
22600043,2,1,59,9.6,51,Aaron Christie,PF,DET,POR,0,-6,-3.1,16.1,16.4,Long Mid-Range,0,4,2.5,0,7.6,0.4255,1,0.43456396,False
22600021,2,6,28,19.4,57,Amen Thompson,SF,BOS,OKC,0,-2,6.2,17.8,18.9,Long Mid-Range,0,2,10.6,0,3.8,0.3728,0,0.38333103,False
22600162,1,11,4,18.6,3,Jayson Tatum,PF,HOU,OKC,0,9,7.5,11.6,13.9,Mid-Range,0,1,1.9,1,6.8,0.4411,1,0.42659017,False
22600370,3,0,20,8.4,43,Kyrie Irving,PF,POR,HOU,0,-9,-1.8,0.5,1.9,Restricted Area,0,2,5.1,0,5.0,0.6593,1,0.62906915,False
22600276,1,11,48,23.3,35,Jaren Jackson,C,SAS,POR,0,8,7.6,2.4,8.0,Mid-Range,0,4,6.2,0,1.9,0.329,1,0.35292974,True
22600040,3,8,18,15.0,40,Jaylen Brown,PF,CHI,POR,1,-5,11.3,4.6,12.2,Mid-Range,0,0,0.8,1,4.8,0.4309,1,0.44629338,False
22600335,4,8,9,19.8,31,Cade Cunningham,SF,LAL,MIA,1,8,3.8,29.0,29.3,Above The Break 3,1,2,4.0,0,3.6,0.3779,0,0.33193445,False
22600338,1,3,33,15.7,14,Damian Lillard,PF,CHA,MIN,1,0,24.1,9.9,26.0,Above The Break 3,1,1,3.8,0,3.8,0.2664,0,0.3295898,False
22600321,1,3,21,17.5,5,Giannis Antetokounmpo,SF,LAC,SAC,0,-18,-0.0,6.6,6.6,In The Paint (Non-RA),0,1,1.6,1,4.4,0.4133,0,0.34674525,False
22600362,3,1,4,3.7,18,Paul George,PG,DAL,CHA,1,-10,14.8,5.1,15.7,Mid-Range,0,2,3.1,0,5.4,0.3341,0,0.34343323,True
22600096,1,1,37,15.8,21,Bam Adebayo,SF,UTA,WAS,1,-7,-1.7,9.1,9.3,Mid-Range,0,1,0.8,1,6.9,0.5178,1,0.5105141,False
22600392,1,0,22,7.7,40,Jaylen Brown,PF,CHI,BKN,1,6,0.4,1.7,1.8,Restricted Area,0,1,5.9,0,4.9,0.5931,1,0.5417826,True
22600129,3,1,16,22.1,41,Draymond Green,PG,POR,DET,0,-2,-8.3,6.7,10.7,Mid-Range,0,1,1.0,1,0.2,0.4236,0,0.36238235,False
22600321,3,3,32,14.1,16,Jimmy Butler,PF,MEM,CLE,1,-10,-3.6,1.1,3.7,Restricted Area,0,1,3.4,0,1.0,0.6333,0,0.59990126,False
22600232,3,2,21,14.7,16,Jimmy Butler,PF,MEM,SAC,1,0,22.8,4.6,23.3,Left Corner 3,1,1,2.4,1,5.7,0.5013,1,0.5118686,False
22600312,2,9,39,14.2,31,Cade Cunningham,SF,LAL,LAC,0,5,-0.2,3.7,3.7,Restricted Area,0,4,6.5,0,7.1,0.6878,1,0.6143456,False
22600252,3,2,7,15.3,49,Bradley Beal,PF,MEM,LAC,1,7,-30.0,21.7,37.0,Deep 3 / Heave,1,3,3.8,0,3.6,0.1103,0,0.089143835,False
22600257,2,7,20,21.2,27,Rudy Gobert,SF,BKN,PHI,0,6,-2.3,16.8,16.9,Long Mid-Range,0,2,3.0,0,2.7,0.3121,1,0.38058713,False
22600247,2,2,35,24.0,46,Pascal Siakam,C,PHX,TOR,0,2,-17.7,17.7,25.0,Above The Break 3,1,3,8.4,0,6.8,0.3597,0,0.31610516,False
22600312,4,10,36,15.2,36,LaMelo Ball,PG,DET,NOP,1,-9,8.4,6.4,10.6,Mid-Range,0,1,2.3,1,2.2,0.4265,0,0.38507465,True
22600296,3,9,28,9.7,54,Chet Holmgren,SF,LAL,MIA,0,-14,-6.6,4.5,8.0,In The Paint (Non-RA),0,4,3.7,0,3.9,0.4123,0,0.41622728,False
22600054,2,4,25,16.4,39,Mikal Bridges,SG,NYK,BOS,0,8,-2.7,7.8,8.3,Mid-Range,0,2,3.9,0,3.3,0.3466,0,0.41606754,True
22600331,1,7,31,16.5,1,James Harden,PG,TOR,MIA,0,14,-3.3,24.1,24.3,Above The Break 3,1,3,1.9,0,3.9,0.3128,0,0.30888572,True
22600215,3,11,33,14.5,19,Donovan Mitchell,C,MIL,TOR,1,-4,1.1,7.1,7.2,In The Paint (Non-RA),0,2,2.5,0,0.4,0.3735,1,0.38404194,False
22600130,3,11,33,18.9,9,Anthony Edwards,SG,BKN,DAL,1,18,-1.8,0.8,2.0,Restricted Area,0,1,1.1,1,4.6,0.6294,0,0.55270284,False
22600206,1,1,40,10.1,51,Aaron Christie,PF,DET,BKN,0,9,13.2,15.6,20.5,Long Mid-Range,0,1,3.9,0,6.7,0.441,1,0.37771726,False
22600387,1,3,0,20.1,41,Draymond Green,PG,POR,MIN,1,-7,1.9,3.4,3.9,Restricted Area,0,0,2.0,1,2.1,0.6358,1,0.5840468,False
22600344,1,11,33,13.1,45,OG Anunoby,PG,PHX,WAS,0,-1,2.0,2.1,2.9,Restricted Area,0,5,6.8,0,8.6,0.6566,1,0.7155716,True
22600334,1,5,31,22.0,12,Trae Young,C,CLE,UTA,1,5,-21.5,14.5,26.0,Above The Break 3,1,0,0.1,1,1.3,0.3326,0,0.36684486,False
22600186,2,3,29,17.6,27,Rudy Gobert,SF,BKN,WAS,1,-20,0.9,28.1,28.1,Above The Break 3,1,5,3.2,0,4.9,0.2183,0,0.30568096,False
22600314,4,11,9,11.8,1,James Harden,PG,TOR,BKN,0,12,-5.6,3.3,6.5,In The Paint (Non-RA),0,2,1.3,0,5.5,0.3947,0,0.47441325,False
22600155,2,5,15,24.0,13,Zion Williamson,PF,LAL,ATL,1,11,9.6,16.6,19.2,Long Mid-Range,0,1,0.7,1,6.2,0.426,0,0.46612182,True
22600275,1,5,37,21.3,32,Evan Mobley,SG,POR,CLE,1,4,19.8,16.0,25.5,Above The Break 3,1,4,4.4,0,1.6,0.2972,0,0.24416767,False
22600256,1,10,52,21.4,23,Domantas Sabonis,PG,CHI,ATL,0,0,23.1,8.2,24.5,Above The Break 3,1,0,0.1,1,4.7,0.4664,1,0.41150385,True
22600100,4,11,45,13.8,8,Devin Booker,PF,IND,BOS,1,4,10.4,13.9,17.4,Long Mid-Range,0,2,1.6,0,3.6,0.3756,0,0.36236387,False
22600107,3,3,55,20.7,31,Cade Cunningham,SF,LAL,SAS,1,-4,-9.2,10.5,13.9,Mid-Range,0,1,2.7,0,2.7,0.3895,1,0.38742408,False
22600025,1,5,43,16.4,8,Devin Booker,PF,IND,DAL,0,14,2.3,9.0,9.3,Mid-Range,0,1,6.1,0,3.4,0.3821,0,0.39513612,False
22600056,1,3,7,16.5,31,Cade Cunningham,SF,LAL,PHX,1,4,0.7,2.8,2.9,Restricted Area,0,2,1.8,0,4.4,0.6573,0,0.5991412,False
22600174,3,6,55,14.1,45,OG Anunoby,PG,PHX,ORL,1,3,-0.1,1.1,1.1,Restricted Area,0,1,1.1,1,4.9,0.6394,0,0.6038783,True
22600192,2,6,38,8.3,58,Ausar Barlow,PG,CHI,UTA,0,1,0.0,0.0,0.0,Restricted Area,0,1,1.8,1,0.9,0.5704,1,0.6482174,False
22600067,3,0,34,23.2,19,Donovan Mitchell,C,MIL,GSW,0,0,-10.1,27.1,29.0,Above The Break 3,1,1,2.5,0,4.5,0.3421,1,0.36023623,False
22600167,1,5,7,0.5,55,Victor Wembanyama,SF,MIA,NYK,1,-10,0.9,5.9,6.0,In The Paint (Non-RA),0,3,2.8,0,1.0,0.2617,0,0.3749865,False
22600242,1,7,9,10.4,25,Brandon Ingram,PF,NOP,MEM,1,-5,-6.2,4.8,7.9,In The Paint (Non-RA),0,3,5.3,0,5.8,0.4121,1,0.4318232,False
22600094,4,9,42,24.0,39,Mikal Bridges,SG,NYK,PHI,0,-2,12.8,32.1,34.6,Deep 3 / Heave,1,2,1.6,0,3.4,0.0891,0,0.12593555,False
22600136,3,2,51,15.5,7,Kevin Durant,PG,TOR,LAL,1,0,-0.1,1.4,1.4,Restricted Area,0,0,4.2,0,2.0,0.6335,1,0.57574666,False
22600148,3,2,51,3.8,52,Dejounte Murray,PG,PHX,ORL,1,-7,6.4,25.1,25.9,Above The Break 3,1,0,0.4,1,5.8,0.288,1,0.4882024,False
22600203,3,0,33,5.5,6,Steph Curry,C,GSW,HOU,1,-1,11.8,7.9,14.2,Mid-Range,0,1,1.2,1,4.6,0.435,0,0.37398088,True
22600147,1,2,1,18.9,7,Kevin Durant,PG,TOR,DET,0,-10,-22.3,7.9,23.6,Left Corner 3,1,2,17.1,0,2.0,0.3918,1,0.39661193,True
22600295,3,8,23,17.5,29,Scottie Barnes,SF,PHX,NOP,0,3,2.0,2.2,3.0,Restricted Area,0,2,5.8,0,4.7,0.6308,1,0.6106448,True
22600131,1,8,21,9.1,34,Anfernee Simons,SF,IND,BKN,1,5,15.5,8.9,17.8,Long Mid-Range,0,1,0.9,1,6.2,0.4762,0,0.47906432,True
22600174,3,2,53,10.2,45,OG Anunoby,PG,PHX,LAC,1,-7,23.0,4.6,23.5,Left Corner 3,1,2,1.5,0,8.1,0.4457,1,0.49006847,False
22600152,3,7,44,20.5,28,Julius Randle,C,GSW,POR,0,7,12.3,27.3,29.9,Above The Break 3,1,1,2.2,1,7.7,0.4541,0,0.41160327,True
22600074,2,7,30,19.7,20,Tyrese Haliburton,SF,OKC,GSW,1,3,0.6,4.5,4.5,In The Paint (Non-RA),0,3,5.1,0,5.9,0.4466,1,0.46784642,False
22600275,1,5,51,19.5,10,Shai Gilgeous-Alexander,PG,MEM,MIN,0,3,2.0,4.7,5.1,In The Paint (Non-RA),0,1,1.9,1,4.2,0.3923,1,0.43382075,True
22600095,2,2,50,17.4,60,Brandin Duren,PF,CHA,SAS,1,1,-12.8,21.7,25.2,Above The Break 3,1,0,0.5,1,3.5,0.4077,0,0.45260304,False
22600119,3,1,24,18.7,28,Julius Randle,C,GSW,BOS,1,-2,-21.7,9.6,23.7,Left Corner 3,1,2,1.7,0,2.6,0.3551,1,0.3902421,True
22600318,4,1,56,13.4,3,Jayson Tatum,PF,HOU,LAL,0,3,0.3,0.2,0.3,Restricted Area,0,3,3.7,0,6.5,0.5976,1,0.6314146,True
22600380,2,2,28,12.2,44,Fred VanVleet,SG,ATL,GSW,1,15,11.9,23.5,26.3,Above The Break 3,1,3,3.0,0,3.8,0.34,1,0.29184324,True
22600269,4,4,26,21.1,5,Giannis Antetokounmpo,SF,LAC,PHX,1,-1,7.8,24.2,25.4,Above The Break 3,1,2,2.5,0,5.4,0.3623,0,0.38571465,False
22600367,3,9,24,10.0,5,Giannis Antetokounmpo,SF,LAC,OKC,1,-11,-4.5,5.6,7.2,In The Paint (Non-RA),0,2,7.3,0,10.2,0.4996,0,0.5138508,False
22600342,1,2,13,7.8,36,LaMelo Ball,PG,DET,DAL,0,-11,-1.8,2.6,3.1,Restricted Area,0,2,2.4,0,4.9,0.6007,0,0.6340705,False
22600193,4,3,30,13.7,33,Desmond Bane,PG,SAC,DAL,1,4,-14.9,5.6,15.9,Mid-Range,0,3,2.9,0,2.1,0.374,0,0.35177287,False
22600309,2,0,28,11.8,39,Mikal Bridges,SG,NYK,LAL,0,-7,-7.5,3.0,8.0,Mid-Range,0,4,4.9,0,8.3,0.3366,0,0.44786134,False
22600132,2,2,10,8.4,30,Franz Wagner,SF,POR,LAL,0,-12,1.0,0.3,1.1,Restricted Area,0,3,2.9,0,2.8,0.6032,1,0.6332543,False
22600185,3,7,51,16.2,44,Fred VanVleet,SG,ATL,MEM,1,7,0.6,12.6,12.6,Mid-Range,0,1,0.8,1,4.2,0.5007,0,0.4383912,False
22600215,2,4,50,10.6,17,Kawhi Leonard,SF,GSW,POR,1,-3,-21.6,8.9,23.3,Left Corner 3,1,2,7.1,0,6.1,0.3505,1,0.39307642,False
22600385,2,8,25,12.1,8,Devin Booker,PF,IND,PHX,1,22,-0.7,3.4,3.5,Restricted Area,0,1,1.8,1,3.9,0.6324,0,0.5669947,False
22600340,3,1,36,13.3,20,Tyrese Haliburton,SF,OKC,CLE,0,-12,-0.4,3.8,3.8,Restricted Area,0,2,6.9,0,5.9,0.6521,1,0.68464416,False
22600196,3,8,17,8.1,27,Rudy Gobert,SF,BKN,CHI,1,12,21.9,6.4,22.8,Left Corner 3,1,2,1.3,0,7.7,0.3441,0,0.41213515,False
22600262,5,3,13,12.0,51,Aaron Christie,PF,DET,DAL,0,0,-0.8,2.7,2.8,Restricted Area,0,1,5.7,0,2.3,0.6498,0,0.5844925,False
22600081,3,5,59,14.1,43,Kyrie Irving,PF,POR,TOR,1,-31,4.1,2.3,4.7,In The Paint (Non-RA),0,0,5.0,0,0.4,0.3746,0,0.28555813,False
22600322,3,7,55,11.4,57,Amen Thompson,SF,BOS,MEM,1,-4,4.6,5.6,7.3,In The Paint (Non-RA),0,1,1.5,1,4.2,0.4046,0,0.45058003,False
22600222,4,8,16,13.8,20,Tyrese Haliburton,SF,OKC,IND,0,-1,2.5,6.6,7.0,In The Paint (Non-RA),0,0,1.5,1,8.3,0.4863,0,0.49686867,False
22600214,4,0,35,11.3,4,Nikola Jokic,SF,WAS,UTA,1,-8,1.9,21.8,21.9,Long Mid-Range,0,2,2.6,0,0.2,0.2985,0,0.31494537,False
22600307,1,2,3,4.8,32,Evan Mobley,SG,POR,PHX,0,6,-5.6,4.0,6.9,In The Paint (Non-RA),0,1,1.5,1,6.2,0.4208,0,0.4048102,False
22600254,2,0,27,5.2,5,Giannis Antetokounmpo,SF,LAC,DET,0,-8,1.7,7.3,7.5,In The Paint (Non-RA),0,3,4.1,0,5.7,0.417,1,0.43378407,True
22600029,3,11,29,6.8,13,Zion Williamson,PF,LAL,DEN,0,5,0.0,0.0,0.0,Restricted Area,0,1,1.8,1,5.5,0.5665,0,0.5365492,False
22600116,4,8,39,23.6,47,Jrue Holiday,SF,PHX,ORL,1,-8,-0.0,0.2,0.2,Restricted Area,0,1,5.1,0,1.0,0.5582,1,0.5674493,False
22600071,4,5,32,14.2,48,Derrick White,C,NYK,PHX,1,0,17.2,7.2,18.6,Long Mid-Range,0,3,2.9,0,3.1,0.34,1,0.3422262,False
22600294,1,6,53,15.7,32,Evan Mobley,SG,POR,DEN,0,-14,15.4,7.7,17.2,Long Mid-Range,0,1,3.0,0,4.6,0.4298,0,0.4079814,False
22600015,3,1,46,17.2,59,Scoot Henderson,PF,DEN,TOR,0,6,-7.0,31.5,32.3,Deep 3 / Heave,1,1,4.4,0,0.5,0.1445,0,0.08961907,False
22600081,3,0,21,16.1,19,Donovan Mitchell,C,MIL,MEM,1,-18,0.1,3.7,3.7,Restricted Area,0,1,0.9,1,2.4,0.6224,1,0.5593852,False
22600239,3,1,26,15.5,29,Scottie Barnes,SF,PHX,LAL,0,3,-5.4,4.2,6.9,In The Paint (Non-RA),0,3,7.8,0,3.5,0.3945,1,0.4312165,False
22600278,3,7,49,20.8,22,De'Aaron Fox,SG,LAL,MEM,0,4,17.9,30.7,35.6,Deep 3 / Heave,1,2,8.8,0,8.4,0.265,0,0.24254186,False
22600202,4,10,4,16.6,42,Klay Thompson,PF,CLE,POR,0,-2,1.6,1.9,2.4,Restricted Area,0,2,2.5,0,2.2,0.5826,1,0.6049355,False
22600345,4,6,58,15.8,34,Anfernee Simons,SF,IND,BOS,1,-4,-1.3,1.2,1.8,Restricted Area,0,1,3.5,0,7.9,0.6691,0,0.65469867,False
22600368,2,7,19,11.4,43,Kyrie Irving,PF,POR,HOU,1,11,16.7,6.5,17.9,Long Mid-Range,0,2,7.1,0,0.2,0.3335,1,0.31821176,False
22600053,2,11,59,7.3,1,James Harden,PG,TOR,ORL,0,-21,-0.8,6.3,6.4,In The Paint (Non-RA),0,0,2.7,0,5.0,0.4226,1,0.43797916,False
22600382,1,10,2,9.6,53,Alperen Sengun,SG,MIL,OKC,0,0,-21.1,9.5,23.2,Right Corner 3,1,0,4.6,0,3.6,0.3813,0,0.37106812,False
